commit_sha	submodule
4c005f6e47501520d0f900eba61a695226c59546	git-lfs-lite
4c005f6e47501520d0f900eba61a695226c59546	githooks
4c005f6e47501520d0f900eba61a695226c59546	llama-cpp-tk
4c005f6e47501520d0f900eba61a695226c59546	mcp
4c005f6e47501520d0f900eba61a695226c59546	mdns-inspector
4c005f6e47501520d0f900eba61a695226c59546	mouse-pointer
4c005f6e47501520d0f900eba61a695226c59546	pictogram
4c005f6e47501520d0f900eba61a695226c59546	remove-desktop-ini
4c005f6e47501520d0f900eba61a695226c59546	shellex-rust
4c005f6e47501520d0f900eba61a695226c59546	static-lunr
4c005f6e47501520d0f900eba61a695226c59546	test/add-http-tests-and-fix-stdio
4c005f6e47501520d0f900eba61a695226c59546	windows-moukaeritai-work
4c59cd1f7256ff5d378ea51b2f8e95452e47fd1b	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
4c59cd1f7256ff5d378ea51b2f8e95452e47fd1b	git-hangup-investigation
4c59cd1f7256ff5d378ea51b2f8e95452e47fd1b	git-lfs-lite
4c59cd1f7256ff5d378ea51b2f8e95452e47fd1b	githooks
4c59cd1f7256ff5d378ea51b2f8e95452e47fd1b	llama-cpp-tk
4c59cd1f7256ff5d378ea51b2f8e95452e47fd1b	mcp
4c59cd1f7256ff5d378ea51b2f8e95452e47fd1b	mdns-inspector
4c59cd1f7256ff5d378ea51b2f8e95452e47fd1b	mouse-pointer
4c59cd1f7256ff5d378ea51b2f8e95452e47fd1b	pictogram
4c59cd1f7256ff5d378ea51b2f8e95452e47fd1b	remove-desktop-ini
4c59cd1f7256ff5d378ea51b2f8e95452e47fd1b	shellex-rust
4c59cd1f7256ff5d378ea51b2f8e95452e47fd1b	static-lunr
4c59cd1f7256ff5d378ea51b2f8e95452e47fd1b	test/add-http-tests-and-fix-stdio
4c59cd1f7256ff5d378ea51b2f8e95452e47fd1b	windows-moukaeritai-work
4dfefe302084cb5b368da61693433afa15f3bc64	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
4dfefe302084cb5b368da61693433afa15f3bc64	git-hangup-investigation
4dfefe302084cb5b368da61693433afa15f3bc64	git-lfs-lite
4dfefe302084cb5b368da61693433afa15f3bc64	githooks
4dfefe302084cb5b368da61693433afa15f3bc64	llama-cpp-tk
4dfefe302084cb5b368da61693433afa15f3bc64	mcp
4dfefe302084cb5b368da61693433afa15f3bc64	mdns-inspector
4dfefe302084cb5b368da61693433afa15f3bc64	mouse-pointer
4dfefe302084cb5b368da61693433afa15f3bc64	pictogram
4dfefe302084cb5b368da61693433afa15f3bc64	remove-desktop-ini
4dfefe302084cb5b368da61693433afa15f3bc64	shellex-rust
4dfefe302084cb5b368da61693433afa15f3bc64	static-lunr
4dfefe302084cb5b368da61693433afa15f3bc64	test/add-http-tests-and-fix-stdio
4dfefe302084cb5b368da61693433afa15f3bc64	windows-moukaeritai-work
50c7ecb0bd87b94bf082f7d5a4f851299bf7f359	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
50c7ecb0bd87b94bf082f7d5a4f851299bf7f359	git-hangup-investigation
50c7ecb0bd87b94bf082f7d5a4f851299bf7f359	git-lfs-lite
50c7ecb0bd87b94bf082f7d5a4f851299bf7f359	githooks
50c7ecb0bd87b94bf082f7d5a4f851299bf7f359	llama-cpp-tk
50c7ecb0bd87b94bf082f7d5a4f851299bf7f359	mcp
50c7ecb0bd87b94bf082f7d5a4f851299bf7f359	mdns-inspector
50c7ecb0bd87b94bf082f7d5a4f851299bf7f359	mouse-pointer
50c7ecb0bd87b94bf082f7d5a4f851299bf7f359	pictogram
50c7ecb0bd87b94bf082f7d5a4f851299bf7f359	remove-desktop-ini
50c7ecb0bd87b94bf082f7d5a4f851299bf7f359	shellex-rust
50c7ecb0bd87b94bf082f7d5a4f851299bf7f359	static-lunr
50c7ecb0bd87b94bf082f7d5a4f851299bf7f359	test/add-http-tests-and-fix-stdio
50c7ecb0bd87b94bf082f7d5a4f851299bf7f359	windows-moukaeritai-work
51dbf0b82cc43524626ae6237f4a3ee5d919c759	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
51dbf0b82cc43524626ae6237f4a3ee5d919c759	git-hangup-investigation
51dbf0b82cc43524626ae6237f4a3ee5d919c759	git-lfs-lite
51dbf0b82cc43524626ae6237f4a3ee5d919c759	githooks
51dbf0b82cc43524626ae6237f4a3ee5d919c759	llama-cpp-tk
51dbf0b82cc43524626ae6237f4a3ee5d919c759	mcp
51dbf0b82cc43524626ae6237f4a3ee5d919c759	mdns-inspector
51dbf0b82cc43524626ae6237f4a3ee5d919c759	mouse-pointer
51dbf0b82cc43524626ae6237f4a3ee5d919c759	pictogram
51dbf0b82cc43524626ae6237f4a3ee5d919c759	remove-desktop-ini
51dbf0b82cc43524626ae6237f4a3ee5d919c759	shellex-rust
51dbf0b82cc43524626ae6237f4a3ee5d919c759	static-lunr
51dbf0b82cc43524626ae6237f4a3ee5d919c759	test/add-http-tests-and-fix-stdio
51dbf0b82cc43524626ae6237f4a3ee5d919c759	windows-moukaeritai-work
539e596784bee20d922b602627e827aad9ec5072	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
539e596784bee20d922b602627e827aad9ec5072	git-hangup-investigation
539e596784bee20d922b602627e827aad9ec5072	git-lfs-lite
539e596784bee20d922b602627e827aad9ec5072	githooks
539e596784bee20d922b602627e827aad9ec5072	llama-cpp-tk
539e596784bee20d922b602627e827aad9ec5072	mcp
539e596784bee20d922b602627e827aad9ec5072	mdns-inspector
539e596784bee20d922b602627e827aad9ec5072	mouse-pointer
539e596784bee20d922b602627e827aad9ec5072	pictogram
539e596784bee20d922b602627e827aad9ec5072	remove-desktop-ini
539e596784bee20d922b602627e827aad9ec5072	shellex-rust
539e596784bee20d922b602627e827aad9ec5072	static-lunr
539e596784bee20d922b602627e827aad9ec5072	test/add-http-tests-and-fix-stdio
539e596784bee20d922b602627e827aad9ec5072	windows-moukaeritai-work
551f340d8f34b51494adfed9af6e75e5ae4c6f80	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
551f340d8f34b51494adfed9af6e75e5ae4c6f80	git-hangup-investigation
551f340d8f34b51494adfed9af6e75e5ae4c6f80	git-lfs-lite
551f340d8f34b51494adfed9af6e75e5ae4c6f80	githooks
551f340d8f34b51494adfed9af6e75e5ae4c6f80	llama-cpp-tk
551f340d8f34b51494adfed9af6e75e5ae4c6f80	mcp
551f340d8f34b51494adfed9af6e75e5ae4c6f80	mdns-inspector
551f340d8f34b51494adfed9af6e75e5ae4c6f80	mouse-pointer
551f340d8f34b51494adfed9af6e75e5ae4c6f80	pictogram
551f340d8f34b51494adfed9af6e75e5ae4c6f80	remove-desktop-ini
551f340d8f34b51494adfed9af6e75e5ae4c6f80	shellex-rust
551f340d8f34b51494adfed9af6e75e5ae4c6f80	static-lunr
551f340d8f34b51494adfed9af6e75e5ae4c6f80	test/add-http-tests-and-fix-stdio
551f340d8f34b51494adfed9af6e75e5ae4c6f80	windows-moukaeritai-work
5537dc2a91f919f6e21b4ec60148ffd9e39348db	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
5537dc2a91f919f6e21b4ec60148ffd9e39348db	git-hangup-investigation
5537dc2a91f919f6e21b4ec60148ffd9e39348db	git-lfs-lite
5537dc2a91f919f6e21b4ec60148ffd9e39348db	githooks
5537dc2a91f919f6e21b4ec60148ffd9e39348db	llama-cpp-tk
5537dc2a91f919f6e21b4ec60148ffd9e39348db	mcp
5537dc2a91f919f6e21b4ec60148ffd9e39348db	mdns-inspector
5537dc2a91f919f6e21b4ec60148ffd9e39348db	mouse-pointer
5537dc2a91f919f6e21b4ec60148ffd9e39348db	pictogram
5537dc2a91f919f6e21b4ec60148ffd9e39348db	remove-desktop-ini
5537dc2a91f919f6e21b4ec60148ffd9e39348db	shellex-rust
5537dc2a91f919f6e21b4ec60148ffd9e39348db	static-lunr
5537dc2a91f919f6e21b4ec60148ffd9e39348db	test/add-http-tests-and-fix-stdio
5537dc2a91f919f6e21b4ec60148ffd9e39348db	windows-moukaeritai-work
55d0f17c1fa0ae6a3e006c252d3cddb40b59d968	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
55d0f17c1fa0ae6a3e006c252d3cddb40b59d968	git-hangup-investigation
55d0f17c1fa0ae6a3e006c252d3cddb40b59d968	git-lfs-lite
55d0f17c1fa0ae6a3e006c252d3cddb40b59d968	githooks
55d0f17c1fa0ae6a3e006c252d3cddb40b59d968	llama-cpp-tk
55d0f17c1fa0ae6a3e006c252d3cddb40b59d968	mcp
55d0f17c1fa0ae6a3e006c252d3cddb40b59d968	mdns-inspector
55d0f17c1fa0ae6a3e006c252d3cddb40b59d968	mouse-pointer
55d0f17c1fa0ae6a3e006c252d3cddb40b59d968	pictogram
55d0f17c1fa0ae6a3e006c252d3cddb40b59d968	remove-desktop-ini
55d0f17c1fa0ae6a3e006c252d3cddb40b59d968	shellex-rust
55d0f17c1fa0ae6a3e006c252d3cddb40b59d968	static-lunr
55d0f17c1fa0ae6a3e006c252d3cddb40b59d968	test/add-http-tests-and-fix-stdio
55d0f17c1fa0ae6a3e006c252d3cddb40b59d968	windows-moukaeritai-work
5620efd61271b240e77af69c06ddd543379d2b87	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
5620efd61271b240e77af69c06ddd543379d2b87	git-hangup-investigation
5620efd61271b240e77af69c06ddd543379d2b87	git-lfs-lite
5620efd61271b240e77af69c06ddd543379d2b87	githooks
5620efd61271b240e77af69c06ddd543379d2b87	llama-cpp-tk
5620efd61271b240e77af69c06ddd543379d2b87	mcp
5620efd61271b240e77af69c06ddd543379d2b87	mdns-inspector
5620efd61271b240e77af69c06ddd543379d2b87	mouse-pointer
5620efd61271b240e77af69c06ddd543379d2b87	pictogram
5620efd61271b240e77af69c06ddd543379d2b87	remove-desktop-ini
5620efd61271b240e77af69c06ddd543379d2b87	shellex-rust
5620efd61271b240e77af69c06ddd543379d2b87	static-lunr
5620efd61271b240e77af69c06ddd543379d2b87	test/add-http-tests-and-fix-stdio
5620efd61271b240e77af69c06ddd543379d2b87	windows-moukaeritai-work
566d419d63198643e98f6cc7567c11ab382fd5a6	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
566d419d63198643e98f6cc7567c11ab382fd5a6	git-hangup-investigation
566d419d63198643e98f6cc7567c11ab382fd5a6	git-lfs-lite
566d419d63198643e98f6cc7567c11ab382fd5a6	githooks
566d419d63198643e98f6cc7567c11ab382fd5a6	llama-cpp-tk
566d419d63198643e98f6cc7567c11ab382fd5a6	mcp
566d419d63198643e98f6cc7567c11ab382fd5a6	mdns-inspector
566d419d63198643e98f6cc7567c11ab382fd5a6	mouse-pointer
566d419d63198643e98f6cc7567c11ab382fd5a6	pictogram
566d419d63198643e98f6cc7567c11ab382fd5a6	remove-desktop-ini
566d419d63198643e98f6cc7567c11ab382fd5a6	shellex-rust
566d419d63198643e98f6cc7567c11ab382fd5a6	static-lunr
566d419d63198643e98f6cc7567c11ab382fd5a6	test/add-http-tests-and-fix-stdio
566d419d63198643e98f6cc7567c11ab382fd5a6	windows-moukaeritai-work
5685873f746a9c60925626082f3e63506a771518	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
5685873f746a9c60925626082f3e63506a771518	feat/mcp-filelist-server
5685873f746a9c60925626082f3e63506a771518	git-hangup-investigation
5685873f746a9c60925626082f3e63506a771518	git-lfs-lite
5685873f746a9c60925626082f3e63506a771518	githooks
5685873f746a9c60925626082f3e63506a771518	llama-cpp-tk
5685873f746a9c60925626082f3e63506a771518	mcp
5685873f746a9c60925626082f3e63506a771518	mdns-inspector
5685873f746a9c60925626082f3e63506a771518	mouse-pointer
5685873f746a9c60925626082f3e63506a771518	pictogram
5685873f746a9c60925626082f3e63506a771518	remove-desktop-ini
5685873f746a9c60925626082f3e63506a771518	shellex-rust
5685873f746a9c60925626082f3e63506a771518	static-lunr
5685873f746a9c60925626082f3e63506a771518	test/add-http-tests-and-fix-stdio
5685873f746a9c60925626082f3e63506a771518	windows-moukaeritai-work
5691ac71f263c903c0b423828162b4c1834758e0	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
5691ac71f263c903c0b423828162b4c1834758e0	git-hangup-investigation
5691ac71f263c903c0b423828162b4c1834758e0	git-lfs-lite
5691ac71f263c903c0b423828162b4c1834758e0	githooks
5691ac71f263c903c0b423828162b4c1834758e0	llama-cpp-tk
5691ac71f263c903c0b423828162b4c1834758e0	mcp
5691ac71f263c903c0b423828162b4c1834758e0	mdns-inspector
5691ac71f263c903c0b423828162b4c1834758e0	mouse-pointer
5691ac71f263c903c0b423828162b4c1834758e0	pictogram
5691ac71f263c903c0b423828162b4c1834758e0	remove-desktop-ini
5691ac71f263c903c0b423828162b4c1834758e0	shellex-rust
5691ac71f263c903c0b423828162b4c1834758e0	static-lunr
5691ac71f263c903c0b423828162b4c1834758e0	test/add-http-tests-and-fix-stdio
5691ac71f263c903c0b423828162b4c1834758e0	windows-moukaeritai-work
56f2a0cb6ec9e0a5dc2c46739463659d484f79d6	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
56f2a0cb6ec9e0a5dc2c46739463659d484f79d6	git-hangup-investigation
56f2a0cb6ec9e0a5dc2c46739463659d484f79d6	git-lfs-lite
56f2a0cb6ec9e0a5dc2c46739463659d484f79d6	githooks
56f2a0cb6ec9e0a5dc2c46739463659d484f79d6	llama-cpp-tk
56f2a0cb6ec9e0a5dc2c46739463659d484f79d6	mcp
56f2a0cb6ec9e0a5dc2c46739463659d484f79d6	mdns-inspector
56f2a0cb6ec9e0a5dc2c46739463659d484f79d6	mouse-pointer
56f2a0cb6ec9e0a5dc2c46739463659d484f79d6	pictogram
56f2a0cb6ec9e0a5dc2c46739463659d484f79d6	remove-desktop-ini
56f2a0cb6ec9e0a5dc2c46739463659d484f79d6	shellex-rust
56f2a0cb6ec9e0a5dc2c46739463659d484f79d6	static-lunr
56f2a0cb6ec9e0a5dc2c46739463659d484f79d6	test/add-http-tests-and-fix-stdio
56f2a0cb6ec9e0a5dc2c46739463659d484f79d6	windows-moukaeritai-work
577a17e203ee8a715f0e86ee32ae257b20b235f2	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
577a17e203ee8a715f0e86ee32ae257b20b235f2	feat/mcp-filelist-server
577a17e203ee8a715f0e86ee32ae257b20b235f2	git-hangup-investigation
577a17e203ee8a715f0e86ee32ae257b20b235f2	git-lfs-lite
577a17e203ee8a715f0e86ee32ae257b20b235f2	githooks
577a17e203ee8a715f0e86ee32ae257b20b235f2	llama-cpp-tk
577a17e203ee8a715f0e86ee32ae257b20b235f2	mcp
577a17e203ee8a715f0e86ee32ae257b20b235f2	mdns-inspector
577a17e203ee8a715f0e86ee32ae257b20b235f2	mouse-pointer
577a17e203ee8a715f0e86ee32ae257b20b235f2	pictogram
577a17e203ee8a715f0e86ee32ae257b20b235f2	remove-desktop-ini
577a17e203ee8a715f0e86ee32ae257b20b235f2	shellex-rust
577a17e203ee8a715f0e86ee32ae257b20b235f2	static-lunr
577a17e203ee8a715f0e86ee32ae257b20b235f2	test/add-http-tests-and-fix-stdio
577a17e203ee8a715f0e86ee32ae257b20b235f2	windows-moukaeritai-work
58f3dd12e7d5d4efa8c04453077c0f7e557bea9b	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
58f3dd12e7d5d4efa8c04453077c0f7e557bea9b	git-hangup-investigation
58f3dd12e7d5d4efa8c04453077c0f7e557bea9b	git-lfs-lite
58f3dd12e7d5d4efa8c04453077c0f7e557bea9b	githooks
58f3dd12e7d5d4efa8c04453077c0f7e557bea9b	llama-cpp-tk
58f3dd12e7d5d4efa8c04453077c0f7e557bea9b	mcp
58f3dd12e7d5d4efa8c04453077c0f7e557bea9b	mdns-inspector
58f3dd12e7d5d4efa8c04453077c0f7e557bea9b	mouse-pointer
58f3dd12e7d5d4efa8c04453077c0f7e557bea9b	pictogram
58f3dd12e7d5d4efa8c04453077c0f7e557bea9b	remove-desktop-ini
58f3dd12e7d5d4efa8c04453077c0f7e557bea9b	shellex-rust
58f3dd12e7d5d4efa8c04453077c0f7e557bea9b	static-lunr
58f3dd12e7d5d4efa8c04453077c0f7e557bea9b	test/add-http-tests-and-fix-stdio
58f3dd12e7d5d4efa8c04453077c0f7e557bea9b	windows-moukaeritai-work
59385d79e525ca3456a742cdf6b5eaec59fb4b44	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
59385d79e525ca3456a742cdf6b5eaec59fb4b44	feat/mcp-filelist-server
59385d79e525ca3456a742cdf6b5eaec59fb4b44	git-hangup-investigation
59385d79e525ca3456a742cdf6b5eaec59fb4b44	git-lfs-lite
59385d79e525ca3456a742cdf6b5eaec59fb4b44	githooks
59385d79e525ca3456a742cdf6b5eaec59fb4b44	llama-cpp-tk
59385d79e525ca3456a742cdf6b5eaec59fb4b44	mcp
59385d79e525ca3456a742cdf6b5eaec59fb4b44	mdns-inspector
59385d79e525ca3456a742cdf6b5eaec59fb4b44	mouse-pointer
59385d79e525ca3456a742cdf6b5eaec59fb4b44	pictogram
59385d79e525ca3456a742cdf6b5eaec59fb4b44	remove-desktop-ini
59385d79e525ca3456a742cdf6b5eaec59fb4b44	shellex-rust
59385d79e525ca3456a742cdf6b5eaec59fb4b44	static-lunr
59385d79e525ca3456a742cdf6b5eaec59fb4b44	test/add-http-tests-and-fix-stdio
59385d79e525ca3456a742cdf6b5eaec59fb4b44	windows-moukaeritai-work
5a14acdc1009904baca5faef2bdb4bf64e4989cd	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
5a14acdc1009904baca5faef2bdb4bf64e4989cd	git-hangup-investigation
5a14acdc1009904baca5faef2bdb4bf64e4989cd	git-lfs-lite
5a14acdc1009904baca5faef2bdb4bf64e4989cd	githooks
5a14acdc1009904baca5faef2bdb4bf64e4989cd	llama-cpp-tk
5a14acdc1009904baca5faef2bdb4bf64e4989cd	mcp
5a14acdc1009904baca5faef2bdb4bf64e4989cd	mdns-inspector
5a14acdc1009904baca5faef2bdb4bf64e4989cd	mouse-pointer
5a14acdc1009904baca5faef2bdb4bf64e4989cd	pictogram
5a14acdc1009904baca5faef2bdb4bf64e4989cd	remove-desktop-ini
5a14acdc1009904baca5faef2bdb4bf64e4989cd	shellex-rust
5a14acdc1009904baca5faef2bdb4bf64e4989cd	static-lunr
5a14acdc1009904baca5faef2bdb4bf64e4989cd	test/add-http-tests-and-fix-stdio
5a14acdc1009904baca5faef2bdb4bf64e4989cd	windows-moukaeritai-work
5a5a8e97e04a5e72c2dd9fb632a3e7db75f9282e	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
5a5a8e97e04a5e72c2dd9fb632a3e7db75f9282e	git-hangup-investigation
5a5a8e97e04a5e72c2dd9fb632a3e7db75f9282e	git-lfs-lite
5a5a8e97e04a5e72c2dd9fb632a3e7db75f9282e	githooks
5a5a8e97e04a5e72c2dd9fb632a3e7db75f9282e	llama-cpp-tk
5a5a8e97e04a5e72c2dd9fb632a3e7db75f9282e	mcp
5a5a8e97e04a5e72c2dd9fb632a3e7db75f9282e	mdns-inspector
5a5a8e97e04a5e72c2dd9fb632a3e7db75f9282e	mouse-pointer
5a5a8e97e04a5e72c2dd9fb632a3e7db75f9282e	pictogram
5a5a8e97e04a5e72c2dd9fb632a3e7db75f9282e	remove-desktop-ini
5a5a8e97e04a5e72c2dd9fb632a3e7db75f9282e	shellex-rust
5a5a8e97e04a5e72c2dd9fb632a3e7db75f9282e	static-lunr
5a5a8e97e04a5e72c2dd9fb632a3e7db75f9282e	test/add-http-tests-and-fix-stdio
5a5a8e97e04a5e72c2dd9fb632a3e7db75f9282e	windows-moukaeritai-work
5b1075b08bc439b683708667f0a5e318d30a17bc	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
5b1075b08bc439b683708667f0a5e318d30a17bc	git-hangup-investigation
5b1075b08bc439b683708667f0a5e318d30a17bc	git-lfs-lite
5b1075b08bc439b683708667f0a5e318d30a17bc	githooks
5b1075b08bc439b683708667f0a5e318d30a17bc	llama-cpp-tk
5b1075b08bc439b683708667f0a5e318d30a17bc	mcp
5b1075b08bc439b683708667f0a5e318d30a17bc	mdns-inspector
5b1075b08bc439b683708667f0a5e318d30a17bc	mouse-pointer
5b1075b08bc439b683708667f0a5e318d30a17bc	pictogram
5b1075b08bc439b683708667f0a5e318d30a17bc	remove-desktop-ini
5b1075b08bc439b683708667f0a5e318d30a17bc	shellex-rust
5b1075b08bc439b683708667f0a5e318d30a17bc	static-lunr
5b1075b08bc439b683708667f0a5e318d30a17bc	test/add-http-tests-and-fix-stdio
5b1075b08bc439b683708667f0a5e318d30a17bc	windows-moukaeritai-work
5b70eb907566c53074cce865f67365e7edc7a987	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
5b70eb907566c53074cce865f67365e7edc7a987	git-hangup-investigation
5b70eb907566c53074cce865f67365e7edc7a987	git-lfs-lite
5b70eb907566c53074cce865f67365e7edc7a987	githooks
5b70eb907566c53074cce865f67365e7edc7a987	llama-cpp-tk
5b70eb907566c53074cce865f67365e7edc7a987	mcp
5b70eb907566c53074cce865f67365e7edc7a987	mdns-inspector
5b70eb907566c53074cce865f67365e7edc7a987	mouse-pointer
5b70eb907566c53074cce865f67365e7edc7a987	pictogram
5b70eb907566c53074cce865f67365e7edc7a987	remove-desktop-ini
5b70eb907566c53074cce865f67365e7edc7a987	shellex-rust
5b70eb907566c53074cce865f67365e7edc7a987	static-lunr
5b70eb907566c53074cce865f67365e7edc7a987	test/add-http-tests-and-fix-stdio
5b70eb907566c53074cce865f67365e7edc7a987	windows-moukaeritai-work
5b79af9231f53a047881e6f21a878e9ab61cef1f	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
5b79af9231f53a047881e6f21a878e9ab61cef1f	git-hangup-investigation
5b79af9231f53a047881e6f21a878e9ab61cef1f	git-lfs-lite
5b79af9231f53a047881e6f21a878e9ab61cef1f	githooks
5b79af9231f53a047881e6f21a878e9ab61cef1f	llama-cpp-tk
5b79af9231f53a047881e6f21a878e9ab61cef1f	mcp
5b79af9231f53a047881e6f21a878e9ab61cef1f	mdns-inspector
5b79af9231f53a047881e6f21a878e9ab61cef1f	mouse-pointer
5b79af9231f53a047881e6f21a878e9ab61cef1f	pictogram
5b79af9231f53a047881e6f21a878e9ab61cef1f	remove-desktop-ini
5b79af9231f53a047881e6f21a878e9ab61cef1f	shellex-rust
5b79af9231f53a047881e6f21a878e9ab61cef1f	static-lunr
5b79af9231f53a047881e6f21a878e9ab61cef1f	test/add-http-tests-and-fix-stdio
5b79af9231f53a047881e6f21a878e9ab61cef1f	windows-moukaeritai-work
5c75a7c9581cadcec7e4667f82de5ced0739c68a	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
5c75a7c9581cadcec7e4667f82de5ced0739c68a	feat/mcp-filelist-server
5c75a7c9581cadcec7e4667f82de5ced0739c68a	git-hangup-investigation
5c75a7c9581cadcec7e4667f82de5ced0739c68a	git-lfs-lite
5c75a7c9581cadcec7e4667f82de5ced0739c68a	githooks
5c75a7c9581cadcec7e4667f82de5ced0739c68a	llama-cpp-tk
5c75a7c9581cadcec7e4667f82de5ced0739c68a	mcp
5c75a7c9581cadcec7e4667f82de5ced0739c68a	mdns-inspector
5c75a7c9581cadcec7e4667f82de5ced0739c68a	mouse-pointer
5c75a7c9581cadcec7e4667f82de5ced0739c68a	pictogram
5c75a7c9581cadcec7e4667f82de5ced0739c68a	remove-desktop-ini
5c75a7c9581cadcec7e4667f82de5ced0739c68a	shellex-rust
5c75a7c9581cadcec7e4667f82de5ced0739c68a	static-lunr
5c75a7c9581cadcec7e4667f82de5ced0739c68a	test/add-http-tests-and-fix-stdio
5c75a7c9581cadcec7e4667f82de5ced0739c68a	windows-moukaeritai-work
5c9df0354996112ceeaec8cd45fdb14104e9e765	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
5c9df0354996112ceeaec8cd45fdb14104e9e765	git-hangup-investigation
5c9df0354996112ceeaec8cd45fdb14104e9e765	git-lfs-lite
5c9df0354996112ceeaec8cd45fdb14104e9e765	githooks
5c9df0354996112ceeaec8cd45fdb14104e9e765	llama-cpp-tk
5c9df0354996112ceeaec8cd45fdb14104e9e765	mcp
5c9df0354996112ceeaec8cd45fdb14104e9e765	mdns-inspector
5c9df0354996112ceeaec8cd45fdb14104e9e765	mouse-pointer
5c9df0354996112ceeaec8cd45fdb14104e9e765	pictogram
5c9df0354996112ceeaec8cd45fdb14104e9e765	remove-desktop-ini
5c9df0354996112ceeaec8cd45fdb14104e9e765	shellex-rust
5c9df0354996112ceeaec8cd45fdb14104e9e765	static-lunr
5c9df0354996112ceeaec8cd45fdb14104e9e765	test/add-http-tests-and-fix-stdio
5c9df0354996112ceeaec8cd45fdb14104e9e765	windows-moukaeritai-work
5cbb23b55167266e7b9a81350e17f05e2dc2644f	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
5cbb23b55167266e7b9a81350e17f05e2dc2644f	feat/mcp-filelist-server
5cbb23b55167266e7b9a81350e17f05e2dc2644f	git-hangup-investigation
5cbb23b55167266e7b9a81350e17f05e2dc2644f	git-lfs-lite
5cbb23b55167266e7b9a81350e17f05e2dc2644f	githooks
5cbb23b55167266e7b9a81350e17f05e2dc2644f	llama-cpp-tk
5cbb23b55167266e7b9a81350e17f05e2dc2644f	mcp
5cbb23b55167266e7b9a81350e17f05e2dc2644f	mdns-inspector
5cbb23b55167266e7b9a81350e17f05e2dc2644f	mouse-pointer
5cbb23b55167266e7b9a81350e17f05e2dc2644f	pictogram
5cbb23b55167266e7b9a81350e17f05e2dc2644f	remove-desktop-ini
5cbb23b55167266e7b9a81350e17f05e2dc2644f	shellex-rust
5cbb23b55167266e7b9a81350e17f05e2dc2644f	static-lunr
5cbb23b55167266e7b9a81350e17f05e2dc2644f	test/add-http-tests-and-fix-stdio
5cbb23b55167266e7b9a81350e17f05e2dc2644f	windows-moukaeritai-work
5d1f865de149d98c22b15bc201f262d7ecf0fbff	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
5d1f865de149d98c22b15bc201f262d7ecf0fbff	git-hangup-investigation
5d1f865de149d98c22b15bc201f262d7ecf0fbff	git-lfs-lite
5d1f865de149d98c22b15bc201f262d7ecf0fbff	githooks
5d1f865de149d98c22b15bc201f262d7ecf0fbff	llama-cpp-tk
5d1f865de149d98c22b15bc201f262d7ecf0fbff	mcp
5d1f865de149d98c22b15bc201f262d7ecf0fbff	mdns-inspector
5d1f865de149d98c22b15bc201f262d7ecf0fbff	mouse-pointer
5d1f865de149d98c22b15bc201f262d7ecf0fbff	pictogram
5d1f865de149d98c22b15bc201f262d7ecf0fbff	remove-desktop-ini
5d1f865de149d98c22b15bc201f262d7ecf0fbff	shellex-rust
5d1f865de149d98c22b15bc201f262d7ecf0fbff	static-lunr
5d1f865de149d98c22b15bc201f262d7ecf0fbff	test/add-http-tests-and-fix-stdio
5d1f865de149d98c22b15bc201f262d7ecf0fbff	windows-moukaeritai-work
5dfc46ae45ce1a962ce09fc358700e08b8f1c8e4	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
5dfc46ae45ce1a962ce09fc358700e08b8f1c8e4	feat/mcp-filelist-server
5dfc46ae45ce1a962ce09fc358700e08b8f1c8e4	git-hangup-investigation
5dfc46ae45ce1a962ce09fc358700e08b8f1c8e4	git-lfs-lite
5dfc46ae45ce1a962ce09fc358700e08b8f1c8e4	githooks
5dfc46ae45ce1a962ce09fc358700e08b8f1c8e4	llama-cpp-tk
5dfc46ae45ce1a962ce09fc358700e08b8f1c8e4	mcp
5dfc46ae45ce1a962ce09fc358700e08b8f1c8e4	mdns-inspector
